ENTITIES,GROUPS,FAMILY,CROSS SECTION mm,Fixation,SPOOL TYPE,RM,LME PROJECTS,MATCH,Month,Month Name,QTY_Km,RC_Needs_Kg,CC_Needs_Kg,ES_mm,AV_INDEX,TOTAL_AMOUNT,LME_SALES_avg,BASIC_LME_avg,UNIT_PRICE_avg,AV_avg
COFICAB Kenitra,KROMBERG,FLRY-B    ,250,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-B    0250,4,Apr,3.0,61.057852236818405,62.099999999999994,7.5,81.48,776.8292250000001,11.19725,10.81386,258.943075,27.16
COFICAB Kenitra,KROMBERG,FLRY-B    ,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-B    0400,4,Apr,566.503,18660.507485709888,19714.304399999997,2266.012,22745.09545,243491.09039289996,11.19725,10.81386,429.81429999999995,40.15
COFICAB Kenitra,KROMBERG,FLRY-B    ,600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRY-B    0600,4,Apr,373.352,18451.348017211603,19496.44144,2240.112,20306.61528,238613.14419404,11.19725,10.81386,639.110395,54.39
COFICAB Kenitra,KROMBERG,FLRYW A   ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRYW A   0050,4,Apr,83.043,351.10540669010857,398.6064,41.5215,1029.7332000000001,5493.0287124,11.19725,10.81386,66.1468,12.4
COFICAB Kenitra,KROMBERG,FLRYW B   ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLRYW B   0050,4,Apr,20.002000000000002,84.40437212025644,96.0096,10.001000000000001,258.0258,1333.0692936,11.19725,10.81386,66.6468,12.9
COFICAB Kenitra,KROMBERG,FLUY A    ,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY A    0075,4,Apr,20.017,84.54749001453939,96.0816,15.01275,149.12664999999998,1224.9763456,11.19725,10.81386,61.1968,7.45
COFICAB Kenitra,KROMBERG,FLUY-A TU ,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0035,4,Apr,2309.539,6956.721213671322,7760.05104,808.33865,16582.49002,103473.72152764,11.19725,10.81386,44.80276,7.18
COFICAB Kenitra,KROMBERG,FLUY-A TU ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0050,4,Apr,259.326,1095.3370832547557,1244.7648,129.663,1931.9787,15869.921356800001,11.19725,10.81386,61.1968,7.45
COFICAB Kenitra,KROMBERG,FLUY-A TU ,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0075,4,Apr,138.012,830.8348778940783,945.6696000000001,103.509,1038.80985,11627.708778600001,11.19725,10.81386,84.98803529411767,7.529411764705882
COFICAB Kenitra,KROMBERG,FLUY-A TU ,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0100,4,Apr,179.262,1506.9992438591014,1720.9152,179.262,1534.48272,20804.0004432,11.19725,10.81386,116.0536,8.56
COFICAB Kenitra,KROMBERG,FLUY-A TU ,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0150,4,Apr,158.037,1936.033017134192,2275.7328,237.0555,1468.1637299999998,26950.112824800002,11.19725,10.81386,170.53040000000001,9.29
COFICAB Kenitra,KROMBERG,FLUY-A TU ,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLUY-A TU 0250,4,Apr,266.203,5430.36655736588,6388.872,665.5075,2773.83526,74311.63226200001,11.19725,10.81386,279.15400000000005,10.42
COFICAB Kenitra,KROMBERG,FLY       ,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLY       0400,4,Apr,5.771,190.09570770151572,200.8308,23.084,368.36293,2617.1156052999995,11.19725,10.81386,453.49429999999995,63.83
COFICAB Kenitra,KROMBERG,FLY       ,1600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLY       1600,4,Apr,31.145,4141.626041139483,4783.871999999999,498.32,5257.58745,58823.798202,11.19725,10.81386,1888.7076000000002,168.81
COFICAB Kenitra,KROMBERG,FLY-B     ,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLY-B     0400,4,Apr,6.181,203.6010343619942,215.09879999999998,24.724,394.53323,2803.0482683,11.197250000000002,10.81386,453.4943,63.830000000000005
COFICAB Kenitra,KROMBERG,FLYW      ,1600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61FLYW      1600,4,Apr,28.891,3841.8917307613046,4437.6576,462.256,4877.08971,54566.6512716,11.19725,10.81386,1888.7076,168.81
COFICAB Kenitra,KROMBERG,VWYW      ,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61VWYW      1000,4,Apr,39.687,3373.9517908206553,3809.952,396.87,5315.27991,47976.26494200001,11.197250000000002,10.81386,1208.8660000000002,133.93
COFICAB Kenitra,KROMBERG,VWYW      ,2500,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61VWYW      2500,4,Apr,10.756,2247.8034110775234,2581.44,268.9,2685.45052,31590.479560000003,11.19725,10.81386,2937.01,249.67
COFICAB Kenitra,KROMBERG,YASN      ,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,61YASN      0050,4,Apr,59.125,247.41699257349865,283.8,29.5625,836.0275,4013.8070499999994,11.197250000000002,10.81386,67.8868,14.14
COFICAB Kenitra,LEAR,A2 SBD    ,1600,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A2 SBD    1600,4,Apr,11.461,1524.0705107561284,1595.3711999999998,183.376,3614.7994,21341.495275695997,11.11133,10.733380000000002,1862.0971359999996,315.4
COFICAB Kenitra,LEAR,A2 TAD    ,35,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0035,4,Apr,9166.912,26399.03040838004,27959.081599999998,3208.4192,67285.13408,377947.716234528,11.11133,10.73338,41.2295565,7.34
COFICAB Kenitra,LEAR,A2 TAD    ,35,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,92A2 TAD    0035,4,Apr,8675.374,24983.490845125336,26459.8907,3036.3809,63677.24516,357681.822491631,11.11133,10.73338,41.2295565,7.34
COFICAB Kenitra,LEAR,A2 TAD    ,50,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0050,4,Apr,78.819,333.2463548993614,342.86265,39.4095,803.17802,4612.8380688245,11.11133,10.73338,58.5242855,10.19
COFICAB Kenitra,LEAR,A2 TAD    ,50,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,92A2 TAD    0050,4,Apr,27.500999999999998,116.27409642455927,119.62934999999999,13.750499999999999,280.5102,1609.7513855354998,11.11133,10.733380000000002,58.53428549999999,10.2
COFICAB Kenitra,LEAR,A2 TAD    ,75,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0075,4,Apr,32.038,202.78367523058174,208.88776,24.0285,408.4845,2729.5053343208,11.11133,10.73338,85.1958716,12.75
COFICAB Kenitra,LEAR,A2 TAD    ,75,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,92A2 TAD    0075,4,Apr,165.762,1049.186203057984,1080.7682399999999,124.3215,2113.4655000000002,14122.2380681592,11.11133,10.73338,85.1958716,12.75
COFICAB Kenitra,LEAR,A2 TAD    ,100,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0100,4,Apr,26.413,222.20568002830552,229.79309999999998,26.413,400.42108,2953.728045823,11.11133,10.73338,111.82857099999998,15.16
COFICAB Kenitra,LEAR,A2 TAD    ,100,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,92A2 TAD    0100,4,Apr,130.98499999999999,1101.9426418243893,1139.5694999999998,130.985,1985.7326,14647.865372434999,11.11133,10.733380000000002,111.828571,15.160000000000002
COFICAB Kenitra,LEAR,A2 TAD    ,150,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0150,4,Apr,12.991,159.29730807429905,169.53255000000001,19.4865,227.86213999999998,2111.5942487915,11.11133,10.733380000000002,162.5428565,17.54
COFICAB Kenitra,LEAR,A2 TAD    ,150,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,92A2 TAD    0150,4,Apr,86.806,1064.4263047261647,1132.8183000000001,130.209,1522.5772399999998,14109.695201339,11.11133,10.73338,162.5428565,17.54
COFICAB Kenitra,LEAR,A2 TAD    ,200,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TAD    0200,4,Apr,30.742,505.77614712968875,534.9108,61.484,842.94564,6786.516059363999,11.11133,10.73338,220.75714199999996,27.42
COFICAB Kenitra,LEAR,A2 TBD    ,35,3M-1,PURCHASED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TBD    0035,4,Apr,5465.885,15741.100119304454,16670.949249999998,1913.05975,40119.5959,225356.0144300025,11.11133,10.73338,41.229556499999994,7.34
COFICAB Kenitra,LEAR,A2 TBD    ,250,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TBD    0250,4,Apr,27.866999999999997,567.1663894278062,606.10725,69.6675,660.4479,7395.105570142501,11.11133,10.73338,265.37142750000004,23.7
COFICAB Kenitra,LEAR,A2 TBD    ,400,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TBD    0400,4,Apr,41.5,1367.0025766094095,1444.1999999999998,166.0,1703.1599999999999,17750.142786,11.11133,10.73338,427.714284,41.04
COFICAB Kenitra,LEAR,A2 TBD    ,600,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TBD    0600,4,Apr,4.957,244.9788192411395,258.7554,29.741999999999997,297.22172,3172.338358682,11.11133,10.73338,639.9714260000001,59.96
COFICAB Kenitra,LEAR,A2 TBD    ,800,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A2 TBD    0800,4,Apr,15.805,1029.1017235655404,1100.0279999999998,126.44,1847.2884,14070.062517240001,11.11133,10.73338,890.228568,116.88
COFICAB Kenitra,LEAR,A2 TBD    ,1000,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A2 TBD    1000,4,Apr,31.959,2717.073358912751,2780.433,319.59000000000003,4584.83814,35479.14674589,11.11133,10.73338,1110.14571,143.46
COFICAB Kenitra,LEAR,A2 TBD    ,1000,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A2 TBD    1000,4,Apr,18.058,1535.2454931395366,1571.0459999999998,180.58,2590.60068,20047.01123118,11.11133,10.73338,1110.14571,143.46
COFICAB Kenitra,LEAR,A2 TBD    ,1200,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A2 TBD    1200,4,Apr,43.369,4421.621200291463,4527.7236,520.428,10827.93823,61136.969298388,11.11133,10.73338,1409.6928520000001,249.67
COFICAB Kenitra,LEAR,A3 TAD    ,35,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0035,4,Apr,2709.963,7804.197928657415,8265.387149999999,948.48705,21462.90696,113302.3511614095,11.11133,10.73338,41.8095565,7.92
COFICAB Kenitra,LEAR,A3 TAD    ,50,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0050,4,Apr,1337.107,5653.281998761979,5816.4154499999995,668.5535,14507.61095,79135.7224320485,11.11133,10.73338,59.18428550000001,10.85
COFICAB Kenitra,LEAR,A3 TAD    ,75,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0075,4,Apr,275.008,1740.6558760787757,1793.05216,206.256,4152.6208,24075.8150569728,11.11133,10.73338,87.5458716,15.100000000000001
COFICAB Kenitra,LEAR,A3 TAD    ,100,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0100,4,Apr,344.562,2898.7102382127364,2997.6893999999998,344.562,5637.03432,38945.350480902,11.11133,10.73338,113.028571,16.36
COFICAB Kenitra,LEAR,A3 TAD    ,150,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0150,4,Apr,263.79,3234.626810631926,3442.4595,395.685,4919.683499999999,43169.987016135005,11.11133,10.73338,163.6528565,18.65
COFICAB Kenitra,LEAR,A3 TAD    ,200,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TAD    0200,4,Apr,330.052,5430.109586638736,5742.904799999999,660.104,11967.685519999999,75778.995911384,11.11133,10.73338,229.597142,36.26
COFICAB Kenitra,LEAR,A3 TBD    ,250,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TBD    0250,4,Apr,455.658,9273.8329448414,9910.5615,1139.145,11660.28822,121779.80753179501,11.11133,10.73338,267.2614275,25.59
COFICAB Kenitra,LEAR,A3 TBD    ,400,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TBD    0400,4,Apr,175.17,5770.068466136632,6095.915999999999,700.68,7027.8204,74761.55472828,11.11133,10.73338,426.794284,40.12
COFICAB Kenitra,LEAR,A3 TBD    ,600,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TBD    0600,4,Apr,85.743,4237.4861606199365,4475.7846,514.458,4479.21432,54211.134019518,11.11133,10.73338,632.251426,52.24
COFICAB Kenitra,LEAR,A3 TBD    ,800,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A3 TBD    0800,4,Apr,17.606,1146.369183492243,1225.3775999999998,140.848,2600.0540800000003,16215.628968207999,11.11133,10.73338,921.028568,147.68
COFICAB Kenitra,LEAR,A3 TBD    ,1000,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TBD    1000,4,Apr,34.413,2925.706232994289,2993.9309999999996,344.13,5347.09194,38613.647278230004,11.11133,10.73338,1122.06571,155.38
COFICAB Kenitra,LEAR,A3 TBD    ,1200,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A3 TBD    1200,4,Apr,35.861,3656.15434673735,3743.8884000000003,430.332,13133.73264,54733.31213557201,11.11133,10.73338,1526.262852,366.24
COFICAB Kenitra,LEAR,A3 TBD    ,1600,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,43A3 TBD    1600,4,Apr,24.756999999999998,3292.157196997598,3446.1743999999994,396.11199999999997,5720.84756,44012.42855595199,11.11133,10.73338,1777.777136,231.08000000000004
COFICAB Kenitra,LEAR,A3 TBD    ,1600,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A3 TBD    1600,4,Apr,5.988999999999999,796.4102860935741,833.6687999999999,95.82399999999998,1383.9381199999998,10647.107267503998,11.11133,10.733380000000002,1777.777136,231.08
COFICAB Kenitra,LEAR,A3 TCD    ,800,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,102A3 TCD    0800,4,Apr,4.401,286.55408040704685,306.3096,35.208,1094.7047400000001,4498.211787768,11.11133,10.73338,1022.088568,248.74
COFICAB Kenitra,LEAR,A3 TCD    ,2000,3M-1,PRODUCED,PVC,( LME Cash + Prem315$ ) + 1% 3M-1,84A3 TCD    2000,4,Apr,23.492,3815.6590828242306,4087.608,469.84,9624.6724,55043.433798640006,11.11133,10.73338,2343.07142,409.7
COFICAB Kenitra,LEAR,A3Z-IA    ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-IA    0035,4,Apr,20.006999999999998,57.61650175985757,61.02135,7.00245,246.48624,868.35481785,10.191,10.191,43.402550000000005,12.32
COFICAB Kenitra,LEAR,A3Z-IA    ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-IA    0035,4,Apr,268.491,773.2049869548617,818.8975499999999,93.97185,3307.80912,11653.194052050001,10.191,10.191,43.402550000000005,12.32
COFICAB Kenitra,LEAR,A3Z-P     ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0035,4,Apr,1544.467,4447.782557282048,4710.62435,540.56345,13714.866960000001,61720.83971085,10.191,10.191,39.96255,8.88
COFICAB Kenitra,LEAR,A3Z-P     ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0035,4,Apr,7404.004,21322.177712600216,22582.212199999998,2591.4014,65747.55552000001,295882.8800502,10.191,10.191,39.96255,8.88
COFICAB Kenitra,LEAR,A3Z-P     ,50,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0050,4,Apr,8410.848,35561.1715527897,36587.188799999996,4205.424,95042.5824,467902.6234608,10.191,10.191,55.630849999999995,11.3
COFICAB Kenitra,LEAR,A3Z-P     ,50,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0050,4,Apr,10296.737,43534.7340590339,44790.805949999994,5148.3685,116353.1281,572816.23153645,10.191,10.191,55.630849999999995,11.3
COFICAB Kenitra,LEAR,A3Z-P     ,75,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0075,4,Apr,1080.713,6840.3444038163325,7046.2487599999995,810.53475,16286.34491,88094.66602316,10.191,10.191,81.51532,15.070000000000002
COFICAB Kenitra,LEAR,A3Z-P     ,75,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0075,4,Apr,3211.718,20328.48429503132,20940.40136,2408.7885,48400.590260000004,261804.22051976,10.191,10.191,81.51531999999999,15.07
COFICAB Kenitra,LEAR,A3Z-P     ,100,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0100,4,Apr,473.007,3979.284522513486,4115.1609,473.007,8750.6295,50688.234231899994,10.191,10.191,107.16169999999998,18.5
COFICAB Kenitra,LEAR,A3Z-P     ,100,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0100,4,Apr,829.034,6974.44681545399,7212.595799999999,829.034,15337.129,88840.6927978,10.191,10.191,107.1617,18.5
COFICAB Kenitra,LEAR,A3Z-P     ,150,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0150,4,Apr,133.746,1640.0106047036568,1745.3853000000001,200.619,3042.7215,20829.943092300004,10.191,10.191,155.74255000000002,22.75
COFICAB Kenitra,LEAR,A3Z-P     ,150,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0150,4,Apr,1763.483,21624.05470978286,23013.45315,2645.2245,40119.23825,274649.33930165006,10.190999999999999,10.190999999999999,155.74255000000002,22.75
COFICAB Kenitra,LEAR,A3Z-P     ,200,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0200,4,Apr,127.495,2097.545746618418,2218.413,254.99,3569.86,26177.706883,10.191,10.191,205.3234,28.0
COFICAB Kenitra,LEAR,A3Z-P     ,200,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0200,4,Apr,1064.94,17520.37622968601,18529.956,2129.88,29818.32,218657.101596,10.191,10.191,205.32339999999996,28.0
COFICAB Kenitra,LEAR,A3Z-P     ,250,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0250,4,Apr,79.242,1617.050786490896,1723.5135,198.105,2765.5458,20329.871878500002,10.191,10.191,256.55425,34.9
COFICAB Kenitra,LEAR,A3Z-P     ,250,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0250,4,Apr,711.322,14515.582639866194,15471.253499999999,1778.305,24825.1378,182492.6822185,10.191,10.191,256.55425,34.9
COFICAB Kenitra,LEAR,A3Z-P     ,300,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0300,4,Apr,87.055,2226.240661696319,2272.1355000000003,261.165,4570.3875,27725.720380500006,10.191,10.191,318.48510000000005,52.5
COFICAB Kenitra,LEAR,A3Z-P     ,300,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0300,4,Apr,262.753,6719.331601662086,6857.853300000001,788.259,13794.5325,83682.91548030001,10.191,10.191,318.48510000000005,52.5
COFICAB Kenitra,LEAR,A3Z-P     ,400,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0400,4,Apr,43.633,1437.2632150650209,1518.4284,174.532,2364.9086,17839.2124244,10.191,10.191,408.8468,54.2
COFICAB Kenitra,LEAR,A3Z-P     ,400,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0400,4,Apr,352.783,11620.608915277044,12276.848399999999,1411.132,19120.838600000003,144234.2006444,10.191,10.191,408.8468,54.2
COFICAB Kenitra,LEAR,A3Z-P     ,500,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0500,4,Apr,118.484,4656.520469472356,5154.054,592.42,6931.313999999999,59456.278314,10.191,10.191,501.8085000000001,58.5
COFICAB Kenitra,LEAR,A3Z-P     ,500,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0500,4,Apr,249.983,9824.541343304649,10874.2605,1249.915,14624.0055,125443.59425550001,10.191,10.191,501.80850000000004,58.5
COFICAB Kenitra,LEAR,A3Z-P     ,600,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P     0600,4,Apr,44.225,2185.6341095298353,2308.545,265.34999999999997,3634.85275,27161.234845000003,10.191,10.191,614.1602,82.19
COFICAB Kenitra,LEAR,A3Z-P     ,600,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P     0600,4,Apr,120.27,5943.837520704428,6278.094,721.62,9884.9913,73865.047254,10.191,10.191,614.1602,82.19
COFICAB Kenitra,LEAR,A3Z-P IA  ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3Z-P IA  0035,4,Apr,111.85300000000001,322.1161879015019,341.15165,39.14855,1378.02896,4854.70542515,10.191,10.191,43.40255,12.32
COFICAB Kenitra,LEAR,A3Z-P IA  ,35,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3Z-P IA  0035,4,Apr,1570.469,4522.663562868084,4789.93045,549.6641500000001,19348.17808,68162.35929595001,10.191,10.191,43.402550000000005,12.32
COFICAB Kenitra,LEAR,A3ZP      ,75,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZP      0075,4,Apr,182.882,1157.5467911080357,1192.3906399999998,137.1615,2756.03174,14907.68475224,10.191,10.191,81.51532,15.07
COFICAB Kenitra,LEAR,A3ZP      ,75,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0075,4,Apr,492.231,3115.5631201206215,3209.3461199999997,369.17325,7417.9211700000005,40124.36747892,10.191,10.191,81.51532,15.07
COFICAB Kenitra,LEAR,A3ZP      ,100,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0100,4,Apr,179.178,1507.3777812483142,1558.8485999999998,179.178,3314.793,19201.0190826,10.191,10.191,107.1617,18.5
COFICAB Kenitra,LEAR,A3ZP      ,200,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZP      0200,4,Apr,25.731,423.32600969636854,447.71939999999995,51.462,720.4680000000001,5283.1764054,10.191,10.191,205.3234,28.0
COFICAB Kenitra,LEAR,A3ZP      ,200,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0200,4,Apr,300.871,4949.9249878883875,5235.1554,601.7420000000001,8424.388,61775.85668139999,10.191,10.191,205.3234,28.0
COFICAB Kenitra,LEAR,A3ZP      ,250,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0250,4,Apr,2.0,40.812972577443674,43.5,5.0,69.8,513.1085,10.191,10.191,256.55425,34.9
COFICAB Kenitra,LEAR,A3ZP      ,300,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZP      0300,4,Apr,21.546,550.9916868291182,562.3506,64.638,1131.165,6862.079964600001,10.191,10.191,318.48510000000005,52.5
COFICAB Kenitra,LEAR,A3ZP      ,300,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0300,4,Apr,57.814,1478.4662295710868,1508.9454,173.442,3035.2349999999997,18412.897571400004,10.191,10.191,318.48510000000005,52.5
COFICAB Kenitra,LEAR,A3ZP      ,400,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0400,4,Apr,91.825,3024.6990746303377,3195.5099999999998,367.3,4976.915,37542.35741,10.191,10.191,408.8468,54.2
COFICAB Kenitra,LEAR,A3ZP      ,500,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZP      0500,4,Apr,27.256999999999998,1071.2229367375173,1185.6795,136.285,1594.5345,13677.794284500002,10.191,10.191,501.80850000000004,58.5
COFICAB Kenitra,LEAR,A3ZZ      ,800,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZZ      0800,4,Apr,54.104000000000006,3522.7725440451864,3765.6384,432.83200000000005,7033.52,45409.1409344,10.191,10.191,839.2936000000001,130.0
COFICAB Kenitra,LEAR,A3ZZ      ,800,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZZ      0800,4,Apr,123.04100000000001,8011.338470203012,8563.6536,984.3280000000001,15995.33,103267.5238376,10.191,10.191,839.2936,130.0
COFICAB Kenitra,LEAR,A3ZZ      ,1000,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZZ      1000,4,Apr,107.27,9119.904303943244,9332.49,1072.7,20059.49,115166.89559000001,10.191,10.191,1073.6170000000002,187.0
COFICAB Kenitra,LEAR,A3ZZ      ,1000,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZZ      1000,4,Apr,227.098,19307.467396447308,19757.525999999998,2270.98,42467.326,243816.27346600004,10.191,10.191,1073.6170000000002,187.0
COFICAB Kenitra,LEAR,A3ZZ      ,1200,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZZ      1200,4,Apr,20.533,2093.4111486449906,2143.6452,246.396,12330.066499999999,34175.9547332,10.191,10.191,1664.4404000000002,600.5
COFICAB Kenitra,LEAR,A3ZZ      ,1600,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZZ      1600,4,Apr,63.274,8521.017398884496,8807.7408,1012.384,19244.15436,109003.84085279999,10.191,10.191,1722.7271999999998,304.14
COFICAB Kenitra,LEAR,A3ZZ      ,2500,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZZ      2500,4,Apr,1.1,232.69365233999898,239.25000000000003,27.5,547.481,2985.6777500000003,10.191,10.191,2714.2525,497.71
COFICAB Kenitra,LEAR,A3ZZ      ,2500,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,92A3ZZ      2500,4,Apr,0.98,207.30889026654452,213.15,24.5,487.75579999999997,2659.96745,10.191,10.191,2714.2525,497.71
COFICAB Kenitra,LEAR,A3ZZ      ,3000,3M-2,PRODUCED,PP,LME Cash 3M-2  RSA,43A3ZZ      3000,4,Apr,7.55,1809.3594185368818,1970.55,226.49999999999997,3619.621,23701.49605,10.191,10.191,3139.271,479.42
